,kepid,teff,mass,radius,kepmag,dist,nkoi,ra,dec,st_quarters,jmag,hmag,kmag,rrmscdpp06p0,Crowdingseason0,isMdwarf,isGiant,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,ars,ecc,omega,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,has_transits
4976,12735587,5643.53048159,0.984,1.1402798001799999,13.787,666.008,0,289.6593,51.969749,11111111111111111,12.549000000000001,12.218,12.145999999999999,72.595,0.9640000000000001,False,False,0.002358952451928964,170.80835763150213,1,1.3570491325667537,128.37793224771664,15692,38.84108659892973,93.4508889925242,0.011387657895356687,-0.4576742317966369,0.010895382700533206,0.21930837896112138,0.43152324949750215,3.2181606529103006,118.70936419107827,114.43582708019946,True
5397,2425314,5754.54599498,0.858,1.29548432788,15.522,1734.806,0,286.97586,37.740139,11111111111111111,14.323,13.944,13.897,202.97,0.9159999999999999,False,False,0.0008509304538567575,445.915155684203,1,1.915393844697298,577.2826649511018,17128,218.69385086365696,214.08793564638245,0.06221887125641465,2.409389836030221,0.013535810716367124,0.18904604066342892,0.8546693522084852,4.5290246690654765,183.21817174931908,167.82784532237628,True
5579,2854698,5542.39324844,0.821,0.932653706001,14.138,627.107,2,291.9259600000001,38.014117999999996,11111111111111111,12.9,12.54,12.494000000000002,119.59200000000001,0.955,False,False,0.0032446405090064134,202.26656652052782,3,2.0131651970693314,48.25957523626405,17636,2.7029339218585746,56.025517905380575,0.004379364751784977,-0.10694160475820214,0.019761383309348013,0.18169420531686734,0.27514810614050533,2.5697382254564625,390.5122702989782,372.9392181355242,True
5580,2854698,5542.39324844,0.821,0.932653706001,14.138,627.107,2,291.9259600000001,38.014117999999996,11111111111111111,12.9,12.54,12.494000000000002,119.59200000000001,0.955,False,False,0.0032446405090064134,202.26656652052782,3,2.3174219372424,126.31408421414281,17636,30.336610770770836,106.40566126181312,0.049046890149109935,2.2290589706329165,0.02274799070538559,0.3578128204091886,0.3620451616394979,2.9477252041782913,517.4710811323091,494.1848824813552,True
5581,2854698,5542.39324844,0.821,0.932653706001,14.138,627.107,2,291.9259600000001,38.014117999999996,11111111111111111,12.9,12.54,12.494000000000002,119.59200000000001,0.955,False,False,0.0032446405090064134,202.26656652052782,3,2.0935619669814223,80.31362921162263,17636,15.284571480163464,78.67855660685962,0.07202626153504943,2.373925473769786,0.02055056414228667,0.26672837337309274,0.32008654485736693,2.7716560170008124,422.32568656623863,403.32103067075786,True
5692,3127912,5934.504249000001,1.026,1.2939223836700002,15.360999999999999,1536.398,0,294.01904,38.287867999999996,11111011101110111,14.020999999999999,13.66,13.6,184.364,0.9229999999999999,False,False,0.01858485913044039,404.3999910260883,1,0.533660401548773,49.47584403210181,17963,26.735854987905558,44.22548660050113,0.04739457241066666,2.323704639790548,0.0037758532025094385,0.8485036116165372,0.19101019555641885,2.1410849337086217,14.257067406900783,13.15927321656942,True
5944,3341174,5915.57790014,1.239,1.32501221096,14.665999999999999,1299.364,0,291.19449,38.493771,11111111111111111,13.558,13.257,13.200999999999999,132.534,0.753,False,False,0.015055056343473927,271.1295860522381,1,1.3809722680031524,63.008387382059325,18684,62.81255571757571,54.034654917490144,0.08412888404519796,-2.4884248798185946,0.0095416487553793,0.7661467527667478,0.24404794912149996,2.4201551146395555,91.04306097103135,68.5554249111866,True
6318,3654565,5680.31833144,0.958,0.9086238011799999,15.534,1147.531,0,293.74008,38.775261,1111011101110111,14.296,13.882,13.859000000000002,208.315,0.9309999999999999,False,False,0.0015399860763485318,449.95828345364106,1,1.753803623924282,117.7494617605639,19683,28.068125863651783,109.7269394009143,0.027869143884454065,-1.865345633282403,0.017670758961162263,0.16434025827694143,0.34306133079971163,2.8694027147113874,312.2557222634964,290.7100774273151,True
6582,3748382,5381.58884583,0.816,0.823295306547,15.345,867.0369999999999,0,291.8196700000001,38.827671,11111111111111,14.08,13.667,13.523,189.834,0.745,False,False,0.001287275606019267,400.56683351740213,1,0.8718098372371936,535.1796753683217,20400,360.30216944377923,314.9757163038547,0.011955221201626046,2.2741728092485403,0.009694478999742562,0.4090995131939425,0.49925699978454907,3.461526830002792,93.98292307644955,70.01727769195492,True
6751,4056361,5888.23561699,0.974,0.9350441866660001,14.498,777.982,0,291.34918,39.159981,11111111111111111,13.302,12.96,12.915,116.81299999999999,0.946,False,False,0.00010343133331414123,247.58300857832495,2,1.6438783685991911,389.45875399572714,20931,124.3794447599779,238.01157722034344,0.0594139000642262,0.2654643367638059,0.01609518210918666,0.024914688570617256,0.5290766960331095,3.563402966939696,259.0548871278823,245.06592322297664,True
6752,4056361,5888.23561699,0.974,0.9350441866660001,14.498,777.982,0,291.34918,39.159981,11111111111111111,13.302,12.96,12.915,116.81299999999999,0.946,False,False,0.00010343133331414123,247.58300857832495,2,1.636587637302171,589.7253863995163,20931,174.647253547938,313.85109723643444,0.17313179485921246,0.5911657473900829,0.0160237986965351,0.03462130848531562,0.6073354879227726,3.817859571821172,256.76212466707995,242.89696993505763,True
6820,3966235,5794.11524701,0.95,1.2684092031,14.657,1143.539,0,294.56851,39.044529,11111011101110111,13.482999999999999,13.181,13.085,130.55200000000002,0.9209999999999999,False,False,0.00045755971891880964,269.8903034592233,1,1.6346518070530862,225.73700918779747,21162,38.083467477486174,120.96319413465804,0.05660376734908109,1.6755156068915493,0.01179843007839731,0.058286287852269074,0.6000354866160709,3.794845409076067,139.20295231483036,128.20591908195874,True
6931,4036381,5475.97347645,0.984,0.9520106362240001,15.97,1449.684,0,284.87949,39.146469,1111111111111111,14.754000000000001,14.261,14.245999999999999,270.096,0.8590000000000001,False,False,0.0034552733857368123,593.8655608931774,1,2.242676248039939,363.5873854174623,21505,95.25245311160849,224.06052784090582,0.05717529124644832,-1.3696537472210466,0.02156667191476074,0.7282873994730241,0.3700313441970258,2.9800591035629846,465.1213374789296,399.5392288944006,True
7095,4373212,5419.925378800001,0.813,0.893774190135,15.584000000000001,1031.792,0,293.72362999999996,39.422428000000004,1111011101110111,14.290999999999999,13.793,13.696,170.933,0.9059999999999999,False,False,0.010489674104377733,466.80464915963273,1,1.4321827691560587,104.99607218036526,22007,80.67111355002207,97.84094955185166,0.06364974217602641,-1.640220808905352,0.014669961827431235,0.9569941359686369,0.1151968625473761,1.6627461324979909,215.20778001828958,194.97824869657035,True
7130,4252435,5654.11582314,0.928,1.16309680652,15.517999999999999,1428.82,0,288.79483,39.335621,1111111111111111,14.149000000000001,13.774000000000001,13.759,156.96200000000005,0.925,False,False,0.001867692879533256,444.56744642772327,1,1.4247133940217795,277.9623020415303,22136,9.588228995378884,150.36969299385004,0.12434155561955366,-0.47400243298299793,0.01121424377502588,0.2605627596821897,0.5749157219815304,3.714562871665619,125.75926344570671,116.3273186872787,True
7228,4557099,5807.88786574,1.011,0.989529883646,15.498,1331.049,0,290.31189,39.616489,11111111111111111,14.378,13.985,13.94,155.757,0.9309999999999999,False,False,0.009514791604007367,438.0075659271634,2,1.5569202581389643,104.71292234835484,22412,29.112562678220822,94.86177398040842,0.07054483856263494,1.0108798255398268,0.014404420926373339,0.952048359434099,0.12304413310576366,1.7184467389297604,207.48734222414217,193.17071561067635,True
7509,4638608,5395.39099485,0.895,0.793367393215,12.782,272.76099999999997,0,286.30532999999997,39.749859,11111111111111111,11.539000000000001,11.145999999999999,11.083,75.157,0.983,False,False,0.00923316006657604,105.64017292270233,2,2.424937434649562,83.52469635444513,23278,28.664778469700014,97.71161373253013,0.05354838231953332,1.2017427709174315,0.02798237286290959,0.9446578694186317,0.11031864462795685,1.6271593256565149,783.0131910388991,769.7019667912379,True
7510,4638608,5395.39099485,0.895,0.793367393215,12.782,272.76099999999997,0,286.30532999999997,39.749859,11111111111111111,11.539000000000001,11.145999999999999,11.083,75.157,0.983,False,False,0.00923316006657604,105.64017292270233,2,2.0262810937373326,48.75343148016777,23278,25.386877271377266,68.24534620851331,0.03169046524388508,-0.937915113761433,0.023382109690684154,0.6133860060010153,0.18629219558410703,2.114476931540888,546.7230535871859,537.4287616762036,True
