,kepid,teff,mass,radius,kepmag,dist,nkoi,ra,dec,st_quarters,jmag,hmag,kmag,rrmscdpp06p0,Crowdingseason0,isMdwarf,isGiant,cosi,noise_level,Nplanets,planetRadius,planetPeriod,starID,T0,ars,ecc,omega,rprs,impact,duration,duration_correction,transit_depth,transit_depth_diluted,has_transits
30759,11773393,5730.86270202,0.8340000000000001,0.9639509851479999,14.695,918.7289999999999,0,296.64917,49.993881,11111111111111111,13.591,13.239,13.222000000000001,122.45299999999999,0.91,False,False,0.006205944254187301,275.1228299630645,2,0.6113223419871029,182.71138654259138,12377,4.454480957344157,132.36720298800014,0.005792851184386512,0.5168844929826983,0.005805954998876469,0.8237875011950542,0.2535596229818543,2.466866626221309,33.709113448978655,30.67529323857058,True
30778,11817938,5414.87405062,0.865,1.21113480342,15.815999999999999,1609.226,0,293.91376,50.094452000000004,11111111111111111,14.465,13.999,13.936,217.696,0.9209999999999999,False,False,0.004831421287114779,541.689665739283,3,1.2574656463463916,232.66089693746022,12388,206.683480321359,125.28470882028014,0.009320604043056645,-0.7782818265167593,0.009505216066612383,0.6012897655109657,0.4793452318379801,3.3917968046614355,90.34913247298618,83.21155100762027,True
30779,11817938,5414.87405062,0.865,1.21113480342,15.815999999999999,1609.226,0,293.91376,50.094452000000004,11111111111111111,14.465,13.999,13.936,217.696,0.9209999999999999,False,False,0.004831421287114779,541.689665739283,3,1.647268182195469,330.9951620434009,12388,46.785894539347424,158.4760239805915,0.01429634444764948,-1.0283108387996491,0.012451743741006,0.7561333090653178,0.44762824081843666,3.2776634634511335,155.04592219168214,142.79729433853925,True
31717,11853255,4254.83134586,0.578,0.610925370763,15.135,342.19300000000004,1,285.17621,50.149817999999996,11111110111011101,13.213,12.520999999999999,12.394,200.595,0.951,False,False,0.002333642434764416,352.5905762800574,1,1.5575660941878602,216.25998489828942,12738,167.1802924531698,206.8115621330695,0.022437922467404184,-1.7882655531368092,0.023340850248993246,0.47180723163132393,0.3022610298180678,2.693374224951599,544.7952903459282,518.1003211189776,True
31723,11859254,5453.12327587,1.131,0.951832601647,13.097000000000001,401.36400000000003,0,289.07166,50.197410999999995,11111111111111111,11.923,11.552999999999999,11.477,45.14100000000001,0.988,False,False,0.008375541042812351,122.81642365980302,4,1.4118260351496288,75.36475056191823,12741,55.53254217481366,82.21960528347606,0.12161033259992104,1.7282496879478417,0.013579349277834845,0.7611584541278771,0.19529574794122603,2.1649706581359074,184.39872680943373,182.18594208772052,True
31814,11958977,5936.52712162,1.077,1.1123248604,15.097000000000001,1283.517,0,289.04385,50.319641,11111111111111111,13.960999999999999,13.627,13.575,144.131,0.956,False,False,0.00742381522678881,345.22551175870046,4,1.296264911694045,176.78174680386758,12780,74.19515769234646,122.19913235731941,0.020966267761470394,-2.7288687215231473,0.010668920284934937,0.899155855656867,0.2125162106590746,2.2584040948904143,113.82586004629617,108.81752220425913,True
31815,11958977,5936.52712162,1.077,1.1123248604,15.097000000000001,1283.517,0,289.04385,50.319641,11111111111111111,13.960999999999999,13.627,13.575,144.131,0.956,False,False,0.00742381522678881,345.22551175870046,4,1.98727313744956,67.34628744710153,12780,51.35980145857067,64.2173354407949,0.11726163913053243,0.9699284596990525,0.01635626984621041,0.5162937060035883,0.2922608145278116,2.6484447414789454,267.5275632820519,255.75635049764162,True
32112,11867780,5379.91605858,1.06,0.785813791973,15.35,868.477,0,293.7919,50.142841,11111111111111111,14.133,13.751,13.639000000000001,154.86700000000005,0.9279999999999999,False,False,0.001733862990371593,401.76469523886647,3,1.233492381379808,127.7874101662603,12890,42.96150900699055,138.58320624408836,0.33907938653426195,1.3452269737571134,0.014370609000357363,0.29206907321639186,0.2851252972597654,2.615914206206765,206.51440304115206,191.6453660221891,True
32113,11867780,5379.91605858,1.06,0.785813791973,15.35,868.477,0,293.7919,50.142841,11111111111111111,14.133,13.751,13.639000000000001,154.86700000000005,0.9279999999999999,False,False,0.001733862990371593,401.76469523886647,3,1.6670481497054823,265.90592152836825,12890,128.77000160725305,225.8762480104449,0.03605278417781247,-1.4192147882951642,0.019421682294777125,0.3771716598166039,0.3548922733741661,2.9184609918551225,377.20174315925925,350.0432176517926,True
32114,11867780,5379.91605858,1.06,0.785813791973,15.35,868.477,0,293.7919,50.142841,11111111111111111,14.133,13.751,13.639000000000001,154.86700000000005,0.9279999999999999,False,False,0.001733862990371593,401.76469523886647,3,2.0984247779666805,469.1502364851264,12890,99.50878227190864,329.80698722693967,0.15718515386503204,1.5905344980534952,0.02444736786058476,0.647578846253361,0.35943449967667057,2.9370781385996687,597.6737953107528,554.6412820483786,True
32368,11807708,5167.40492582,0.823,0.764762893631,14.102,418.099,0,288.3384700000001,50.08987,11111111111111111,12.686,12.255,12.151,118.819,0.9740000000000001,False,False,0.0035992788692214006,198.72078314846465,3,2.135987657651704,52.99992520571874,12994,45.7979543694304,72.78796197363974,0.07782678930943439,-0.5273814999806508,0.02556997360705718,0.25013591818041736,0.2305312840881333,2.352180013968999,653.8235502656008,636.8241379586952,True
32369,11807708,5167.40492582,0.823,0.764762893631,14.102,418.099,0,288.3384700000001,50.08987,11111111111111111,12.686,12.255,12.151,118.819,0.9740000000000001,False,False,0.0035992788692214006,198.72078314846465,3,1.0509372089608162,143.94543098678483,12994,97.96876447059682,141.69068871988242,0.10640760564017081,-0.9002313955942136,0.01258080148522293,0.4616939787861971,0.29142905761354077,2.644673398120263,158.2765660105875,154.16137529431222,True
32936,11874189,5707.28887831,1.641,1.0683786182600001,13.357000000000001,548.115,0,296.61111,50.109638000000004,11111111111111111,12.232999999999999,11.965,11.853,52.595,0.98,False,False,0.005926596923360394,138.42576030334303,4,1.0753751782021619,146.01735645074814,13223,65.47826794755893,128.87942150271735,0.04844404157966429,-3.1026561946844575,0.009214953938777632,0.7605834628828225,0.23923270132220503,2.3961604353074777,84.9153760937934,83.21706857191752,True
32937,11874189,5707.28887831,1.641,1.0683786182600001,13.357000000000001,548.115,0,296.61111,50.109638000000004,11111111111111111,12.232999999999999,11.965,11.853,52.595,0.98,False,False,0.005926596923360394,138.42576030334303,4,0.5999742914623332,165.8854535703081,13223,126.35646354578044,140.31996252251176,0.05916608337587244,-2.3395183029938833,0.0051412154309896,0.7933410680650855,0.2322545391586432,2.36095509059521,26.43209610784558,25.90345418568867,True
33254,11919337,5552.38485301,0.769,1.1838739249099999,14.335,849.2310000000001,0,294.45691,50.2663,11111111111111111,13.085,12.655,12.615,93.616,0.9640000000000001,False,False,0.0008599063267610285,224.55268556260066,2,1.8238868339754741,505.0241909858328,13360,42.35036788254641,206.6082679159379,0.07443577858589497,1.8982978103422212,0.014104275475376191,0.18920102055735788,0.775185924660608,4.313289022527309,198.93058668529827,191.76908556462755,True
33255,11919337,5552.38485301,0.769,1.1838739249099999,14.335,849.2310000000001,0,294.45691,50.2663,11111111111111111,13.085,12.655,12.615,93.616,0.9640000000000001,False,False,0.0008599063267610285,224.55268556260066,2,1.5085890659359744,434.98551053473085,13360,12.888306713150472,187.03495073892552,0.10467072224816973,1.8137034885430294,0.011666050419763905,0.17541070843930984,0.7375869372464919,4.207384757057025,136.09673239647358,131.19725003020054,True
33372,11875719,5348.148969,0.708,0.898519425926,15.2,855.416,0,297.26416,50.19289000000001,11111111111111111,13.812000000000001,13.333,13.306,193.516,0.924,False,False,0.002922490801563038,365.28015789254664,1,2.145311793974679,52.07570011124893,13418,47.0668187247422,58.2339984973319,0.04190463312619044,-2.498276596607285,0.02185854741381598,0.16561152280708727,0.2870404266178337,2.624684788470419,477.7960950420413,441.4835918188462,True
33924,12062354,3949.27840412,0.489,0.575362789482,15.511,289.116,0,291.89063,50.592178000000004,11111111111111111,13.299000000000001,12.713,12.49,199.268,0.9329999999999999,False,False,0.0034506766064489325,442.2089552288845,1,2.130330338237651,251.85656487147045,13637,187.31391332447876,229.89681253717637,0.04488331999450401,-2.519428457327993,0.03389717688230139,0.770950483518082,0.24023032060646438,2.4011513268753273,1149.018600590028,1072.034354350496,True
33932,12062470,5589.91378917,0.897,0.932443716602,14.875,888.3739999999999,0,291.9634700000001,50.514832,11111111111111111,13.67,13.32,13.234000000000002,119.71799999999999,0.961,False,False,0.011524463373093985,302.776221939729,3,1.7186592668477054,60.75414108579003,13641,53.426048053471035,67.29173029432803,0.08333353794857463,1.3734524886720552,0.01687428989851482,0.8334865560131611,0.1674217746752156,2.004525527950486,284.74165957911924,273.6367348555336,True
34288,12059338,5669.27005432,1.019,1.06872535503,15.632,1526.235,0,290.03652999999997,50.557301,1111111111111111,14.48,13.987,14.05,195.15400000000002,0.9329999999999999,False,False,0.00509225932381463,480.20081058332164,2,1.9853135923434273,289.2905964621161,13783,73.68025664170939,173.38748376177892,0.038703354268613405,0.20410887210274442,0.017006750941539955,0.8885380234356927,0.2627732851792869,2.5112862927796353,289.22957758757013,269.8511958892029,True
34289,12059338,5669.27005432,1.019,1.06872535503,15.632,1526.235,0,290.03652999999997,50.557301,1111111111111111,14.48,13.987,14.05,195.15400000000002,0.9329999999999999,False,False,0.00509225932381463,480.20081058332164,2,1.677501244879562,167.41430898483566,13783,119.00131439483873,120.40834373216084,0.01783260342885828,-0.15014941850804675,0.014369944368393218,0.6113199457267846,0.3582558874883831,2.9322587368309088,206.49530115071593,192.66011597361796,True
34467,12022207,5287.67998228,0.888,0.815830869799,13.67,422.152,0,296.25504,50.40551,11111111111111111,12.378,12.015999999999998,11.97,60.385,0.94,False,False,0.002622317011201414,158.30758268838656,4,2.3445402419321297,49.268621764469685,13848,10.118549040974395,66.65827147055649,0.07642156871774092,-0.9365094976506914,0.02630970058803597,0.1630181110232369,0.23840439418041445,2.392008666441229,692.2003450321002,650.6683243301742,True
34468,12022207,5287.67998228,0.888,0.815830869799,13.67,422.152,0,296.25504,50.40551,11111111111111111,12.378,12.015999999999998,11.97,60.385,0.94,False,False,0.002622317011201414,158.30758268838656,4,2.1471749908726894,146.9448731427283,13848,117.86724956614353,138.1158108833083,0.056786421696168606,2.2858060734285504,0.024094929193207108,0.3765454562587072,0.32252687019450205,2.782201445738257,580.5656128256642,545.7316760561243,True
34550,12158513,5803.4573807,1.02,1.1017080221200002,15.225999999999999,1298.241,0,291.01538,50.713421000000004,11111111111111111,14.062000000000001,13.751,13.634,148.196,0.93,False,False,0.008853138751978795,371.6516971267819,4,1.4589396932880727,160.350354157039,13888,43.07355060232684,113.53150949697319,0.13693098696030084,-0.24391830443095275,0.012123532391413847,0.9530255378512534,0.15321646318117949,1.9176013966276484,146.98003764566073,136.6914350104645,True
34568,11975179,5195.84578382,0.6940000000000001,0.8008431163709999,15.499,808.982,0,297.26443,50.335899,11111111111111111,13.992,13.557,13.48,272.191,0.914,False,False,0.013372329379037984,438.2551603503643,1,2.05624649879883,59.41314834987298,13894,42.5911801697347,70.86476294361239,0.04766725287863138,1.7843125783147906,0.02350639758484534,0.9896188146142574,0.06971044630428778,1.2934646154042664,552.5507274168228,505.0313648589761,True
34774,11975475,5515.28841002,0.772,1.14545641024,15.363,1172.261,0,297.38309,50.353989,11011101110111011,13.931,13.505999999999998,13.412,181.582,0.91,False,False,0.018413853363585142,404.87913571467425,2,2.240659565823521,49.902301737825745,13969,3.353551375626492,45.6994004888824,0.12321053900581468,-0.7872102517430193,0.017908353510210247,0.7552804321703019,0.2372454685834947,2.386187596565675,320.7091254466597,291.8453041564603,True
34776,12008718,5379.85470787,0.8859999999999999,0.838135280682,15.425,927.966,0,288.98532,50.406239,11111111111111111,14.125,13.690999999999999,13.63,174.239,0.94,False,False,0.009455587425105327,419.93317303352546,4,1.54790293826838,62.3754828375714,13970,38.87184092759277,75.87685407245144,0.0458281667504603,-1.1214399128075603,0.016907833050907817,0.6863376051823867,0.19635940725759432,2.170858303570794,285.8748184773707,268.7223293687284,True
34864,12107680,5293.42687525,0.826,0.923042112359,15.587,1104.434,0,289.59653,50.68639,11111111111111111,14.347000000000001,13.902999999999999,13.735,192.80700000000002,0.935,False,False,0.010451595522496082,467.8154311019916,5,0.8911472389482598,59.60120906011096,14004,4.042116484488982,65.29473013496779,0.16543643746136835,1.23471608930185,0.008838657373628302,0.7703396864202343,0.18928272920154607,2.1313811251949066,78.12186416839394,73.04394299744834,True
34868,12107680,5293.42687525,0.826,0.923042112359,15.587,1104.434,0,289.59653,50.68639,11111111111111111,14.347000000000001,13.902999999999999,13.735,192.80700000000002,0.935,False,False,0.010451595522496082,467.8154311019916,5,2.44797407366091,74.33084290984873,14004,19.78140259445917,75.6520654896907,0.23557915819915268,3.0458141952157165,0.02427971849203042,0.7646170081428308,0.2131696734561089,2.2618735957048117,589.5047300522439,551.186922598848,True
35093,12159243,5216.88590041,0.938,0.8400162686849999,13.972000000000001,454.279,0,291.46472,50.758469,11111111111111111,12.629000000000001,12.195,12.092,126.251,0.794,False,False,0.002465043418161339,186.39382399749775,3,1.605318594069854,274.36627866550134,14096,219.13518633754563,207.14286970856529,0.06937188896729034,0.39668706376058704,0.01749572273369942,0.5218448196536759,0.36827206998259643,2.9729664780455085,306.10031397448665,243.04364929574243,True
